"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"466","1028578453",1969409722,4068193,3,"M. Ivić"
"467","1028578453",2294814653,4068193,1,"S. Vesković"
"468","1028578453",2602785289,4068193,5,"S. Milinković"
"469","1029936607",2641144195,NA,1,"D. Vilotić"
"470","1029936607",2703632245,NA,2,"M. TošIć"
"471","1030478514",417637722,4068193,1,"Sanja Dimoski"
"472","1030478514",2093996457,4068193,2,"Fadil Eminović"
"473","1030478514",2251146013,4068193,3,"Irena Stojković"
"474","1030478514",2628703122,4068193,4,"Dragana Stanimirović"
"475","1030674953",2120009436,NA,2,"Мирошниченко Ксения Сергеевна"
"476","1031699219",2597426400,4068193,1,"Svetlana M. Kostic"
"477","1033603486",713791698,4068193,1,"Desanka P. Radunović"
"478","1036056810",660349267,4068193,4,"Ž. Kamberović"
"479","1036056810",676340722,4068193,6,"Z. Anđić"
"480","1036056810",1989434079,NA,2,"D. Ivšić-Bajčeta"
"481","1036056810",2131896583,NA,1,"M. Štulović"
"482","1036056810",2442341223,4068193,3,"M. Ristić"
"483","1036056810",2672085156,NA,5,"M. Korać"
"484","1037190770",1977758461,4068193,4,"Milovan Stoiljkovic"
"485","1037190770",2006609565,4068193,5,"Jelena Savovic"
"486","1037190770",2020009658,4068193,2,"Miroslav Kuzmanovic"
"487","1037190770",2425053863,4068193,1,"Dragan Rankovic"
"488","1037190770",2558328793,4068193,3,"Mirjana S. Pavlovic"
"489","1037445156",2302926432,4068193,4,"Slobodan Zdravkovic"
"490","1037496231",151753284,NA,13,"M. Dramicanin"
"491","1037496231",992988602,4068193,14,"T. Kravic Stevovic"
"492","1037496231",1966868861,4068193,11,"I. Holclajtner-Antunovic"
"493","1037496231",2053575444,4068193,17,"V. Trajkovic"
"494","1037496231",2060468063,NA,9,"S. Jovanovic"
"495","1037496231",2081061935,4068193,2,"V. Paunovic"
"496","1037496231",2084288810,4068193,8,"L. Vucicevic"
"497","1037496231",2086616540,NA,3,"Z. Markovic"
"498","1037496231",2108006511,4068193,15,"D. Ciric"
"499","1037496231",2305543675,NA,6,"B. Todorovic Markovic"
"500","1037496231",2444483704,4068193,5,"M. Misirkic Marjanovic"
"501","1037496231",2662380789,NA,12,"M. Milosavljevic"
"502","1039177852",2432574886,NA,1,"Mihailo Marković"
"503","1039608252",2290991247,4068193,2,"Ljubomir Todorovic"
"504","1039863595",2608783801,4068193,2,"K. I. Popov"
"505","1039863595",2699609325,4068193,1,"A. R. Despić"
"506","1042372078",2695367460,NA,6,"E. Czarnowska"
"507","1044816716",2805074330,NA,1,"Rade M. Dacić"
"508","1045569777",2637189245,4068193,1,"D. Momčilović-Kostadinović"
"509","1047073641",683981372,4068193,5,"J.D. Bobic"
"510","1047073641",1234318105,4068193,1,"A.S. Dzunuzovic"
"511","1047073641",1973300836,4068193,8,"B.D. Stojanovic"
"512","1047073641",1995657201,4068193,2,"M.M.Vijatovic Petrovic"
"513","1047073641",2072214384,4068193,4,"N.I. Ilic"
"514","1047073641",2124165405,4068193,3,"B.S. Stojadinovic"
"515","1047203513",2088210845,4068193,1,"Ana Aleksić Mirić"
"516","1047203513",2195394569,4068193,3,"Mirjana Petković"
"517","1049047527",1238332965,4068193,1,"R. Kravljanac"
"518","1049047527",1995924293,4068193,2,"M. Ðurić"
"519","1049047527",2701313046,4068193,3,"B. Tadić"
"520","1053817829",1998294809,4068193,4,"D. Savić Pavićević"
"521","1053817829",2552961826,NA,1,"S. Ostojić"
"522","1053817829",2553267379,NA,3,"G. Kovačević"
"523","1053817829",2691525888,NA,2,"D. Zamurović"
"524","1059191434",262566871,4068193,3,"Jelena Marjanovic Vicentic"
"525","1059191434",1878947308,4068193,1,"Marija Mojsin"
"526","1059191434",2164350346,4068193,2,"Vladanka Topalovic"
"527","1059191434",2304465838,4068193,7,"Milena Stevanovic"
"528","1059191434",2306021673,4068193,4,"Marija Schwirtlich"
"529","1059191434",2309692734,4068193,5,"Danijela Stanisavljevic"
"530","1059191434",2559848790,4068193,6,"Danijela Drakulic"
"531","1061727569",2678671557,NA,2,"M.I. Manić"
"532","1062166302",701589296,NA,9,"Lidija T. Mancic"
"533","1062166302",1980472175,4068193,3,"Gordana Ćirić-Marjanović"
"534","1062166302",2159091461,4068193,1,"Dragana J. Jovanović"
"535","1062166302",2310736044,4068193,4,"Tamara Radetić"
"536","1062166302",2677598611,NA,2,"Ivan M. Dugandžić"
"537","1062166302",2722596950,NA,6,"Olivera B. Milošević"
"538","1062166302",2803272727,4068193,8,"Zoran V. Šaponjić"
"539","1062166302",2917636820,4068193,7,"Jovan M. Nedeljković"
"540","1062528749",2099296218,4068193,3,"S. Milanović"
"541","1062528749",2325234410,4068193,1,"D. Drljačić"
"542","1062528749",2325234410,34661156,1,"D. Drljačić"
"543","1062528749",2422763952,4068193,2,"S. Pajić"
"544","1062528749",2492699253,4068193,4,"T.V. Ilić"
"545","1062528749",2492699253,1304155728,4,"T.V. Ilić"
"546","1065174047",2087955420,4068193,3,"Zoran Miljković"
"547","1065174047",2117741416,4068193,1,"Najdan Vuković"
"548","1065174047",2143534767,4068193,2,"Marko Mitić"
"549","1074785393",2747138828,4068193,1,"Dragoljub Gajic"
"550","1074785393",2747138828,58918642,1,"Dragoljub Gajic"
"551","1075772361",1475448714,4068193,4,"Danica Bajuk-Bogdanović"
"552","1075772361",1738742404,4068193,7,"Strahinja Križak"
"553","1075772361",2014701565,4068193,5,"Miroslav Nikolic"
"554","1075772361",2255402837,4068193,6,"Marina Stanić"
"555","1075772361",2582980481,4068193,1,"Milan Žižić"
"556","1076296525",1238332965,4068193,2,"R. Kravljanac"
"557","1076296525",1995924293,4068193,1,"M. Ðurić"
"558","1076296525",2701313046,4068193,3,"B. Tadić"
"559","1081972364",2022956748,4068193,1,"Jelena M. Djoković"
"560","1086352554",681071783,NA,1,"Slavik Jablan"
"561","1087215427",2555347288,NA,1,"D. Jovanović"
"562","1088720642",2017626656,NA,2,"V. Milić Rašić"
"563","1088720642",2314185959,NA,4,"S. Ostojić"
"564","1088720642",2332269330,NA,1,"G. Kovačević"
"565","1088720642",2664898348,NA,3,"D. Zamurović"
"566","1088886424",2049772075,4068193,1,"Vladimir V. Arsoski"
"567","1088886424",2283123237,4068193,2,"N. A. Cukaric"
"568","1088886424",2283123237,149213910,2,"N. A. Cukaric"
"569","1088886424",2797541406,4068193,3,"M. Z. Tadic"
"570","1090119579",2015288058,4068193,1,"D. Hrnčić"
"571","1090119579",2031682945,4068193,2,"A. Rašić – Marković"
"572","1090119579",2095071008,1338511612,7,"V. Šušić"
"573","1090119579",2125961006,4068193,9,"O. Stanojlović"
"574","1090119579",2552640018,4068193,8,"D. Ðurić"
"575","1090119579",2553825968,4068193,6,"Ð. Macut"
"576","1090119579",2556625206,4068193,4,"Ž. Grubač"
"577","1090119579",2632977535,4068193,3,"N. Šutulović"
"578","1090119579",2674304722,4068193,5,"M. Vorkapić"
"579","1091032580",2181977025,4068193,2,"Marija Milojkovic"
"580","1092073253",1230567706,4068193,3,"Ana S. Dobrota"
"581","1092073253",1976176990,4068193,2,"Nemanja M. Gavrilov"
"582","1092073253",1980472175,4068193,9,"Gordana N. Ćirić-Marjanović"
"583","1092073253",2002405445,4068193,5,"Marija D. Stojmenović"
"584","1092073253",2064587006,4068193,7,"Dalibor M. Stanković"
"585","1092073253",2067689263,4068193,8,"Biljana M. Babić"
"586","1092073253",2068696893,4068193,1,"Igor A. Pašti"
"587","1092073253",2291018949,4068193,10,"Slavko V. Mentus"
"588","1092073253",2291018949,1338511612,10,"Slavko V. Mentus"
"589","1092073253",2441303822,4068193,4,"Milan Z. Momčilović"
"590","1092332569",1876902118,4068193,1,"Goran Cuturilo"
"591","1092332569",1876902118,1288882113,1,"Goran Cuturilo"
"592","1092332569",2080880909,4068193,4,"Svetlana Ignjatovic"
"593","1092332569",2443183819,4068193,3,"Ivana Novakovic"
"594","1092332569",2568508274,4068193,12,"Aleksandar Ljubic"
"595","1092332569",2644407417,4068193,2,"Olivera Kontic Vucinic"
"596","1092568689",2004738345,4068193,9,"M. Svetel"
"597","1092568689",2032518437,4068193,6,"I. Petrović"
"598","1092568689",2163353925,4068193,2,"A. Tomić"
"599","1092568689",2418397359,4068193,10,"V.S. Kostić"
"600","1092568689",2608071863,4068193,1,"M. Ječmenica-Lukić"
"601","1093127845",2719559862,4068193,1,"I. Marjanović"
"602","1093542313",2025540443,4068193,4,"M. Ugrin"
"603","1093542313",2095356902,4068193,12,"S. Pavlovic"
"604","1093542313",2280295095,4068193,6,"A. Skakic"
"605","1093542313",2646713373,4068193,11,"S. Vujovic"
"606","1093542313",2665378262,4068193,1,"I. Milacic"
"607","1093542313",2675575713,4068193,2,"M. Barac"
"608","1093542313",2918726194,4068193,5,"K. Klaassen"
"609","1093542313",2919589601,4068193,13,"M. Stojiljkovic"
"610","1095750759",2067559431,4068193,1,"Tomislav B. Šekara"
"611","1096926823",2803350769,NA,1,"M. Milovanović"
"612","1098911146",2158635812,4068193,1,"Miloš S. Stanković"
"613","1098911146",2297156958,4068193,2,"Srdjan S. Stanković"
"614","1099229579",2654347390,4068193,2,"I. Berisavac"
"615","1099229579",2683847842,4068193,1,"M. Ercegovac"
"616","1100939696",2024046366,4068193,2,"Branislav Bajat"
"617","1100939696",2025513290,4068193,3,"Milan Kilibarda"
"618","1103138786",11925485,4068193,2,"Miroslava Unkašević"
"619","1103138786",2050498952,4068193,1,"Zorka Vukmirović"
"620","1103138786",2250335509,4068193,3,"Ivana Tošic"
"621","1108976457",1233955118,4068193,1,"Mladen Čudanov"
"622","1111299592",2330934418,1304155728,5,"T.V. Ilić"
"623","1111299592",2701039529,4068193,4,"S. Milovanović"
"624","1113622694",722115452,1304155728,1,"V. Martić"
"625","1114908459",2551728241,NA,1,"A. Nikolić"
"626","1117921637",2042274460,4068193,1,"Dragan Radojevic"
"627","1118939809",2076758765,4068193,4,"Svetlana Ibrić"
"628","1118939809",2093167533,4068193,1,"Djordje Medarević"
"629","1118939809",2144954456,4068193,3,"Zorica Djurić"
"630","1119434099",2248606826,NA,1,"Milivoj Klarin"
"631","1119492936",2579488922,NA,2,"Nikola Nikacevic"
"632","1119625577",1120090512,4068193,1,"DzodicRadan"
"633","1119625577",1126689589,NA,6,"PupicGordana"
"634","1119625577",1132621742,4068193,4,"MarkovicIvan"
"635","1119625577",1141228204,NA,3,"ButaMarko"
"636","1119625577",1149616553,NA,5,"DjurisicIgor"
"637","1119625577",1163733193,NA,7,"LukicSilvana"
"638","1119625577",1202053026,NA,2,"OruciMerima"
"639","1134802311",1991678342,4068193,1,"Jelena Stanisavljevic"
"640","1135040918",2693651977,NA,1,"L.A. Herrygers"
"641","1135224400",1981924555,4068193,5,"Branko Karadžić"
"642","1135224400",2049245434,4068193,3,"Rada Matić"
"643","1135224400",2062137450,4068193,4,"Branka Stevanović"
"644","1135224400",2251265584,4068193,2,"Srđan Bojović"
"645","1135224400",2551780359,4068193,1,"Zorica Popović"
"646","1135662484",691033206,4068193,5,"M. Laušević"
"647","1135662484",2023840750,4068193,1,"M. Vukčević"
"648","1135662484",2634202655,NA,2,"A. Kalijadis"
"649","1135662484",2718892685,NA,3,"Z. Jovanović"
"650","1142388774",2804433360,4068193,1,"S. Jelačic"
"651","1142422843",59360323,4068193,5,"Vladan Kusigerski"
"652","1142422843",728765872,4068193,6,"Vojislav Spasojević"
"653","1142422843",1977758461,4068193,4,"Milovan Stoiljković"
"654","1142422843",2320326634,4068193,3,"Dragana Jordanov"
"655","1142422843",2467283386,4068193,1,"Milena Rosić"
"656","1142422843",2549497105,4068193,2,"Ljiljana Kljaljević"
"657","1142422843",2746283741,4068193,7,"Branko Matović"
"658","1142932516",2165664267,4068193,2,"Zoran Gacic"
"659","1143930813",2014701565,4068193,2,"Miroslav Nikolic"
"660","1145496044",1990937767,4068193,10,"Srdjan Pasic"
"661","1145510435",2014701565,4068193,2,"Miroslav Nikolic"
"662","1149619991",2059896356,4068193,3,"Georgije Lukatela"
"663","1161138574",2439172488,NA,4,"S. Radulovic"
"664","1161138574",2651732005,NA,3,"S. Arandjelovic"
"665","1161389187",2435461157,4068193,1,"M. Stajic"
"666","1162721621",738335819,4068193,6,"Šćepan Miljanić"
"667","1162721621",2252935807,4068193,3,"Nikola Vokić"
"668","1162721621",2256460881,4068193,4,"Miljan Radosavljević"
"669","1162721621",2258566023,4068193,1,"Ivan Stoševski"
"670","1162721621",2409549504,4068193,2,"Jelena Krstić"
"671","1162721621",2551780359,4068193,5,"Zorica Kačarević Popović"
"672","1163109739",2692471561,NA,1,"R. Tutaj"
"673","1168256821",371332613,4068193,5,"Aleksandra A. Perić-Grujić"
"674","1168256821",1534099151,4068193,6,"Jovanka M. Filipović"
"675","1168256821",1991500321,4068193,3,"Katarina M. Antić"
"676","1168256821",2025478765,4068193,1,"Jovana S. Vuković"
"677","1168256821",2129551503,4068193,2,"Marija M. Babić"
"678","1168256821",2153585986,4068193,7,"Simonida Lj. Tomić"
"679","1168256821",2206087155,4068193,4,"Miona G. Miljković"
"680","1168664706",1146634402,4068193,1,"Aleksandar Demić"
"681","1168664706",2078320836,4068193,3,"Jelena Radovanović"
"682","1168664706",2608707385,4068193,2,"Vitomir Milanović"
"683","1172900525",2136297217,4068193,1,"S. Petrović"
"684","1172900525",2634722126,4068193,3,"M. Ćosić"
"685","1172900525",2693314200,4068193,2,"N. Nešković"
"686","1173046508",2615034792,4068193,1,"Sandra Hodzic"
"687","1173046508",2804017864,4068193,2,"S Bosko Jovanovic"
"688","1173364714",1125090580,NA,1,"Dragan B. Nauparac"
"689","1173364714",1181986543,4068193,4,"Ivana S. Todić"
"690","1173364714",2131992455,4068193,3,"Marko V. Miloš"
"691","1175019058",2681873522,4068193,1,"D.T. Kanazir"
"692","1181279027",2630481540,NA,1,"Селищева Евгения Олеговна"
"693","1182264529",2118878799,NA,2,"Viktor Georgievich Antonov"
"694","1192775462",2746761531,4068193,1,"Marija Djekic-Ivankovic"
"695","1192775462",2746761531,5023651,1,"Marija Djekic-Ivankovic"
"696","1192935957",1997352808,4068193,2,"D. Poleti"
"697","1192935957",2028447639,4068193,6,"G. Branković"
"698","1192935957",2078716719,4068193,3,"J. Rogan"
"699","1192935957",2171391246,4068193,4,"A. Radojković"
"700","1192935957",2201113531,4068193,1,"A. Dapčević"
"701","1193110923",2597543651,170253739,1,"Ana Petrov"
"702","1193242870",2087955420,4068193,4,"Zoran Miljković"
"703","1193242870",2117741416,4068193,2,"Najdan Vuković"
"704","1193242870",2129845621,4068193,3,"Milica Petrović"
"705","1193242870",2143534767,4068193,1,"Marko Mitić"
"706","1194942317",2466093324,4068193,1,"Biljana Abolmasov"
"707","1195653682",1964386867,4068193,5,"Dragan Stanimirovic"
"708","1195653682",2025468609,4068193,4,"Marko Magic"
"709","1196586068",280745681,4068193,4,"Uroš Đurić"
"710","1196586068",1235968239,4068193,5,"Irena Basarić"
"711","1196586068",2111998958,4068193,1,"Snežana Bogdanović"
"712","1196586068",2134473808,4068193,2,"Miloš Marjanović"
"713","1196586068",2134473808,62916508,2,"Miloš Marjanović"
"714","1196586068",2466093324,4068193,3,"Biljana Abolmasov"
"715","1197251779",675163509,4068193,2,"M. Grujić-Brojčin"
"716","1197251779",714986304,4068193,8,"M. Šćepanović"
"717","1197251779",1531909922,4068193,6,"J. Krstić"
"718","1197251779",2594834649,4068193,1,"N. Tomić"
"719","1197251779",2626633020,4068193,5,"B. Simović"
"720","1197251779",2746283741,4068193,7,"B. Matović"
"721","1197648147",1139250363,4068193,1,"Biljana Deretić-Stojanović"
"722","1197648147",2597426400,4068193,2,"Svetlana M. Kostić"
"723","1197649148",2103607466,NA,2,"Conxita Leal"
"724","1203128416",2157384553,NA,3,"J Torrabadella Fábrega"
"725","1207698737",2805131007,4068193,1,"Teodor Ast"
"726","1208386288",2586735808,NA,1,"Arkadiusz Grześkowiak"
"727","1224344917",2014701565,4068193,2,"Miroslav Nikolic"
"728","1224541373",1900885372,4068193,2,"Nebojša J. Bojović"
"729","1224541373",2168546556,4068193,1,"Miloš S. Milenković"
"730","1225033097",1871135128,NA,3,"Aleksandra Anđelković"
"731","1225033097",1918476867,4068193,1,"Ilija Djekic"
"732","1225033097",1953751925,4068193,6,"Igor Tomašević"
"733","1225033097",2018600426,NA,2,"Jelena Kuzmanović"
"734","1225033097",2514735220,NA,5,"Marija M. Stojanović"
"735","1225033097",2518482353,NA,4,"Miroslava Saračević"
"736","1225898019",2122856197,4068193,8,"Vladimir Blagojevic"
"737","1228647933",1980323368,NA,2,"Aleksandar Ilić"
"738","1231741234",2762636066,5561750,2,"Leonardo Serra"
"739","1232452826",1994730437,4068193,7,"N. Ivanović"
"740","1232452826",2058629310,4068193,1,"I. Radisavljević"
"741","1232452826",2104700090,4068193,2,"N. Novaković"
"742","1232452826",2177053834,4068193,4,"N. Romčević"
"743","1232956136",1966868861,4068193,6,"Ivanka Holclajtner-Antunović"
"744","1232956136",1968028806,1338511612,7,"Vladimir Pavlović"
"745","1232956136",1997573606,4068193,5,"Davor Peruško"
"746","1232956136",2014899494,4068193,1,"Jovana Prekodravac"
"747","1232956136",2057580915,4068193,10,"Biljana Todorović-Marković"
"748","1232956136",2060468063,4068193,3,"Svetlana Jovanović"
"749","1232956136",2086616540,4068193,2,"Zoran Marković"
"750","1232956136",2313497153,4068193,4,"Milica Budimir"
"751","1234547453",2014701565,4068193,2,"Miroslav Nikolic"
"752","1237032095",2746312133,1304155728,3,"Aleksandar Pantovic"
"753","1238468410",1334496597,4068193,4,"Jelena Lozo"
"754","1238468410",1666696460,4068193,3,"Gordana Uzelac"
"755","1238468410",1980878281,4068193,7,"Milan Kojic"
"756","1238468410",1996492227,4068193,2,"Zorica Radulovic"
"757","1238468410",2114062835,4068193,6,"Ljubisa Topisirovic"
"758","1238468410",2132128042,4068193,5,"Dragojlo Obradovic"
"759","1238468410",2153879604,4068193,1,"Nemanja Mirkovic"
"760","1241206464",1993502165,4068193,1,"Mihail Arandarenko"
"761","1244842098",270378964,4068193,4,"Aleksandar Sedmak"
"762","1244842098",2076166920,4068193,5,"Marko Rakin"
"763","1244842098",2139205839,NA,2,"Danijela Živojinović"
"764","1244842098",2284793973,4068193,3,"Aleksandar Grbović"
"765","1244842098",2309168027,NA,1,"Andrijana Đurđević"
"766","1244842098",2309558317,NA,7,"Snežana Kirin"
"767","1247048658",1849461082,4068193,1,"Ž. Marjanović"
"768","1247048658",2646575157,NA,4,"E. Saljnikov"
"769","1247048658",2811508099,4068193,3,"D. Mutavdžić"
"770","1249676069",2119899171,4068193,3,"Vladislav Maraš"
"771","1250450710",2440018687,880747138,2,"David A. Swanson"
"772","1260782366",2223211021,NA,1,"Luis N. Piacentini"
"773","1266355421",2014701565,4068193,2,"Miroslav Nikolic"
"774","1268373090",1965306253,4068193,1,"Milica Kalić"
"775","1268373090",2047342799,4068193,2,"Slavica Dožić"
"776","1268373090",2127613252,4068193,3,"Jovana Kuljanin"
"777","1272838033",1520513939,4068193,4,"Jelena Randjelovic"
"778","1272838033",1554845338,4068193,8,"Vladimir Savic"
"779","1272838033",2151433747,4068193,1,"Milena Simic"
"780","1272838033",2313521068,4068193,7,"Marina Pekmezovic"
"781","1272838033",2332051743,4068193,5,"Sandra Vojnovic"
"782","1272838033",2558674016,4068193,2,"Nikola Paunovic"
"783","1272838033",2586330878,4068193,3,"Ivan Boric"
"784","1272838033",2634246106,4068193,6,"Jasmina Nikodinovic-Runic"
"785","1276372776",2603304865,2800330116,5,"L. Simonelli"
"786","1410155901",2118698940,4068193,2,"Tara Bulut"
"787","1410155901",2215798233,4068193,1,"Slobodan Markovic"
"788","1410536469",1842021710,4068193,3,"Mirjana Šijačić-Nikolić"
"789","1410536469",2016377689,4068193,4,"Dragan Borota"
"790","1410536469",2239060982,4068193,1,"Dijana Čortan"
"791","1410547251",2574298663,4068193,1,"K. I. Popov"
"792","1414897721",221245978,4068193,2,"Gordana Timotijević"
"793","1414897721",1910911493,4068193,3,"Suzana Stanisavljević"
"794","1414897721",1972272576,4068193,6,"Djordje Miljković"
"795","1414897721",2016128711,4068193,1,"Bojan Jevtić"
"796","1414897721",2192066293,4068193,4,"Miljana Momčilović"
"797","1414897721",2269010688,4068193,5,"Marija Mostarica Stojković"
"798","1416567705",2149224597,NA,1,"Любимов Вячеслав Владимирович"
"799","1417411159",2177974655,62804640,2,"I. Nikolenko"
"800","1422725502",2063063562,4068193,2,"Milica Boskovic"
"801","1422725502",2288360006,4068193,1,"Nenad Putnik"
"802","1423363722",198545322,4068193,3,"Cvetana Krstev"
"803","1423363722",2061579312,4068193,4,"Duško Vitas"
"804","1423363722",2195660239,4068193,1,"Miljana Mladenović"
"805","1423363722",2502371902,4068193,2,"Jelena Mitrović"
"806","1425020337",2097317618,NA,1,"Карпенко Марина Викторовна"
"807","1430104041",318214434,4068193,1,"Tanja S. Kalinovic"
"808","1430104041",684273108,4068193,4,"Jelena V. Kalinovic"
"809","1430104041",1252874745,4068193,2,"Snezana M. Serbula"
"810","1430104041",2063123711,4068193,3,"Ana A. Radojevic"
"811","1430604477",198545322,4068193,1,"Cvetana Krstev"
"812","1430604477",330698263,4068193,3,"Aleksandra Trtovac"
"813","1430604477",2061579312,4068193,2,"Duško Vitas"
"814","1432259782",1631302852,1304155728,5,"Dušan Bijelić"
"815","1432259782",1754301299,1304155728,2,"Vesna Šuljagić"
"816","1432259782",1826703339,1304155728,6,"Milan Erdoglija"
"817","1432259782",2035599026,1304155728,3,"Nenad Baletić"
"818","1432259782",2045157478,1304155728,4,"Ljubomir Pavićević"
"819","1432259782",2108475092,1304155728,1,"Jelena Sotirović"
"820","1432259782",2121809605,1304155728,7,"Aleksandar Perić"
"821","1432259782",2144698842,4068193,8,"Ivan Soldatović"
"822","1440680276",1920069671,4068193,6,"Milica Tomašević"
"823","1440680276",1933435989,4068193,1,"Gordana Vuković"
"824","1440680276",1999911550,4068193,4,"Milan Janković"
"825","1440680276",2051090534,4068193,7,"Aleksandar Popović"
"826","1440680276",2124290788,4068193,3,"Miodrag Pergal"
"827","1440680276",2251904390,4068193,2,"Mira Aničić Urošević"
"828","1441081760",2920071242,NA,1,"Srđan Atanasovski"
"829","1446456552",2546755475,4068193,1,"M. M. Miljkovic"
"830","1451744006",1446427013,NA,1,"T. Tripković"
"831","1451744006",2024624953,4068193,5,"R.M. Baošić"
"832","1451744006",2902397556,4068193,4,"A. Đ Lolić"
"833","1451744006",2902465328,4068193,6,"S.D. Nikolić-Mandić"
"834","1455496097",2111272692,4068193,4,"Sladjana B. Novaković"
"835","1455496097",2286869388,4068193,2,"Goran A. Bogdanović"
"836","1459759994",2104234762,4068193,1,"Milan V. Petrovic"
"837","1459875537",91530389,4068193,2,"Predrag Janičić"
"838","1459875537",206558969,4068193,1,"Filip Marić"
"839","1460963124",1790390143,4068193,3,"Dragutin Lj. Debeljković"
"840","1460963124",2015298134,NA,2,"Vladimir M. Kvrgić"
"841","1460963124",2673260274,4068193,1,"Nataša A. Kablar"
"842","1465972928",2520257730,NA,1,"Magdalena Nikolić"
"843","1465972928",2620916649,NA,2,"Svetlana Stevović"
"844","1466963278",733591475,NA,7,"Z. Dohčević-Mitrović"
"845","1466963278",1446989411,NA,5,"M. Romčević"
"846","1466963278",1973300836,NA,6,"B. Stojanović"
"847","1466963278",2177053834,NA,2,"N. Romčević"
"848","1466963278",2475082014,NA,1,"Z. Lazarević"
"849","1466963278",2629408571,NA,3,"M. Vijatović"
"850","1466963278",2669980970,NA,4,"N. Paunović"
"851","1470049377",2154766529,NA,1,"Степнова Ирина Викторовна"
"852","1470833777",1986917396,4068193,6,"Iris Đorđević"
"853","1470833777",2091318859,4068193,2,"Ivana S. Aljančić"
"854","1470833777",2115885494,4068193,4,"Slobodan M. Milosavljević"
"855","1470833777",2223371548,4068193,5,"Milka Jadranin"
"856","1470833777",2242717576,4068193,3,"Vlatka E. Vajs"
"857","1471075640",2089840489,4068193,1,"R. Radojevic"
"858","1476856699",2580343401,4068193,1,"Marko Obradović"
"859","1478110136",2114700507,4068193,4,"K. Stojanović"
"860","1478110136",2508824569,4068193,2,"A. Kostić"
"861","1478110136",2721513097,4068193,1,"S. Stojadinović"
"862","1478127247",1631302852,1304155728,5,"Dušan Bijelić"
"863","1478127247",1754301299,1304155728,2,"Vesna Šuljagić"
"864","1478127247",1826703339,1304155728,6,"Milan Erdoglija"
"865","1478127247",2035599026,1304155728,3,"Nenad Baletić"
"866","1478127247",2045157478,1304155728,4,"Ljubomir Pavićević"
"867","1478127247",2108475092,1304155728,1,"Jelena Sotirović"
"868","1478127247",2121809605,1304155728,7,"Aleksandar Perić"
"869","1478127247",2144698842,4068193,8,"Ivan Soldatović"
"870","1479681893",1894356387,1313416372,4,"Sönke HARdeRSen"
"871","1480397576",2533508768,NA,3,"B. Bumbăcilă"
"872","1480578644",1790390143,4068193,1,"Dragutin Lj. Debeljkovic"
"873","1480578644",2809871132,4068193,4,"Goran V. Simeunovic"
"874","1480578644",2919260654,4068193,3,"Aleksandra M. Jovanovic"
"875","1480586686",2699678908,1304155728,1,"V. Mirovic"
"876","1480586686",2708713501,1304155728,2,"Z. Lepsanovic"
"877","1480735186",2068561478,4068193,4,"Dragan M. Manasijevic"
"878","1480735186",2107285182,4068193,3,"Dragana T. Živkovic"
"879","1480745270",728765872,4068193,6,"Vojislav Spasojević"
"880","1480745270",1964670017,4068193,10,"Sanja Vranješ-Đurić"
"881","1480745270",2057390187,4068193,5,"Bratislav Antić"
"882","1480745270",2109560922,4068193,8,"Drina Janković"
"883","1480745270",2156923445,4068193,7,"Nadežda Nikolić"
"884","1480745270",2470410388,4068193,1,"Magdalena Radović"
"885","1480745270",2697610510,4068193,9,"Marija Mirković"
"886","1480751018",2039800058,4068193,2,"Vera Rakonjac"
"887","1480751018",2092927899,4068193,3,"Milica Fotirić Akšić"
"888","1480751018",2282215079,4068193,4,"Jelena Bogdanović Pristov"
"889","1480751018",2645180013,4068193,1,"Jasminka Milivojević"
"890","1480879473",2439178392,62804640,2,"O. M. Levchenko"
"891","1481164623",2619059424,NA,1,"Milan S. Dimitrijević"
"892","1481226399",1936385210,4068193,3,"Miloš L. Kalezić"
"893","1481226399",2110397945,4068193,2,"Ana Ivanović"
"894","1481226399",2138995076,4068193,1,"Milena Cvijanović"
"895","1481292706",2695649671,4068193,2,"P. D. Pudja"
"896","1481297675",1960492871,170203145,3,"S. Dronjak"
"897","1481297675",2047651081,170203145,1,"N. Spasojevic"
"898","1481297675",2307442611,170203145,2,"L. Gavrilovic"
"899","1481309839",215762968,1288882113,5,"Olivera Calovic"
"900","1481309839",1305841691,NA,3,"Branislav Gvozdenovic"
"901","1481309839",1656125372,1288882113,6,"Tamara Krivokapic"
"902","1481309839",1908641176,1288882113,2,"Zorica Zivkovic"
"903","1481309839",1974216110,1288882113,8,"Olivera Vlahovic"
"904","1481309839",2157419622,1288882113,4,"Sofija Cerovic"
"905","1481309839",2161223407,1288882113,1,"Snezana Radic"
"906","1481309839",2269085805,1288882113,7,"Spomenka Smiljanic"
"907","1481309839",2475959500,1288882113,9,"Vera Aleksic"
"908","1481315761",1972104373,4068193,1,"Bojan R. Babic"
"909","1481399288",2673915210,NA,1,"R. Ramovic"
"910","1481459915",16722861,NA,1,"Miroslav Prokopijević"
"911","1481473330",1790390143,4068193,3,"Dragutin Lj. Debeljkovic"
"912","1481473330",2015298134,NA,2,"Vladimir Kvrgic"
"913","1481473330",2673260274,4068193,1,"Natasa A. Kablar"
"914","1481513339",2482732585,4068193,2,"B.S. Jovanović"
"915","1481602526",2280127634,4068193,2,"Zoran Jovanovic"
"916","1481602526",2403100888,4068193,1,"Dragan Milicev"
