"","PaperId","AuthorId","AffiliationId","AuthorSequenceNumber","OriginalAuthor"
"468","63575131",2226062436,4068193,1,"Miloš D. Davidović"
"469","63575131",2466217710,4068193,2,"Milena D. Davidović"
"470","63613641",1984642244,NA,1,"Saša Dujko"
"471","63647471",1989337360,4068193,2,"Marija Gavrović-Jankulović"
"472","63647471",2030838337,4068193,1,"Tanja Ćirković Veličković"
"473","63715887",2268798155,NA,1,"Olga Miljkovic"
"474","63715887",2303484734,NA,2,"Milan Tuba"
"475","63925793",371332613,4068193,2,"Aleksandra Perić-Grujić"
"476","63925793",1920069671,4068193,6,"Milica Tomašević"
"477","63925793",2116546065,4068193,1,"Mirjana Ristić"
"478","63925793",2251904390,4068193,5,"Mira Aničić Urošević"
"479","63925793",2304046883,4068193,3,"Davor Antanasijević"
"480","64024802",2108664262,4068193,1,"Snežana Jarić"
"481","64024802",2162144067,4068193,3,"Pavle Pavlović"
"482","64024802",2286437564,4068193,2,"Miroslava Mitrović"
"483","64168894",2779759271,NA,3,"Z.V. Popović"
"484","64168894",2807480066,NA,2,"G.M. Stanišić"
"485","64168894",2807575840,NA,1,"I.I. Hinić"
"486","64305046",1965255765,4068193,2,"O. Ciraj-Bjelac"
"487","64465167",1471869281,4068193,5,"K. Micunovic"
"488","64465167",1559818210,4068193,7,"B. Buzadzic"
"489","64465167",2008320891,4068193,9,"A. Vasilijevic"
"490","64465167",2030038481,4068193,8,"A. Jankovic"
"491","64465167",2069236423,4068193,10,"B. Korac"
"492","64465167",2134749649,4068193,1,"A. Korac"
"493","64465167",2166034639,4068193,6,"V. Petrovic"
"494","64465167",2191165864,4068193,4,"M. Grubic"
"495","64465167",2671611431,4068193,2,"M. Cakic-Milosevic"
"496","64465167",2694678667,4068193,3,"M. Ukropina"
"497","64476506",1632364701,NA,2,"Miomir Vukobratovic"
"498","64476506",2136636686,NA,1,"Dusko Katic"
"499","64611470",2035271999,4068193,2,"B. Živanović"
"500","64611470",2083454787,4068193,3,"Lj. Ćulafić"
"501","64611470",2123602264,4068193,1,"A. Mitrović"
"502","65026326",2584912623,NA,1,"Dragica Lj. Stojic"
"503","65233153",458746472,NA,3,"Petar M. Seferović"
"504","65233153",2799647861,NA,2,"Arsen D. Ristić"
"505","65282951",1223438630,4068193,5,"N. Japundzic-Zigon"
"506","65282951",2636341879,4068193,4,"S. Milutinovic"
"507","65444362",2004369609,4068193,1,"Vlade Zaric"
"508","65444362",2106741461,4068193,4,"Danijela Petkovic"
"509","65444362",2239421526,4068193,3,"Zorica Vasiljevic"
"510","65444362",2499648619,4068193,2,"Vladan Bodganovic"
"511","65974129",265021879,4068193,2,"Ivana Pantelic"
"512","65974129",2136874665,4068193,4,"Bojan Markovic"
"513","65974129",2147142478,4068193,3,"Milica Lukic"
"514","65974129",2196378286,4068193,1,"Snezana Savic"
"515","65974129",2472525594,4068193,5,"Jela Milic"
"516","65988941",2158585881,861853513,1,"Naurang Lal Saini"
"517","66777636",76028545,4068193,2,"Thomas Sinkjær"
"518","66885538",2017327116,4068193,1,"J. Milogradov-Turin"
"519","67160558",2640107498,NA,2,"M.M. Tošić"
"520","67160558",2676495806,NA,3,"I. Terzić"
"521","67172411",1970094612,NA,4,"Mileva Mićić"
"522","67172411",2012637079,NA,3,"Verica Milošević"
"523","67172411",2035674380,NA,1,"Mirjana Lovren"
"524","67172411",2152018533,NA,2,"Milka Sekulić"
"525","67172411",2424949340,NA,5,"Nataša Radulović"
"526","67263902",687176042,4068193,2,"Olivera Stanojlovic"
"527","67263902",2120140670,4068193,1,"Dragana Zivanovic"
"528","67263902",2170782530,4068193,4,"Jelena Stojanovic"
"529","67263902",2604575913,4068193,3,"Veselinka Susic"
"530","67621136",2120244409,NA,1,"Branko Kovačević"
"531","67621136",2890696409,170253739,3,"Milan Milosavljević"
"532","67646688",734737378,4068193,4,"Aleksandar Marinkovic"
"533","67646688",2025324758,4068193,3,"Caslav Mitrovic"
"534","67646688",2222947882,4068193,1,"Natasa Trisovic"
"535","67646688",2238852124,4068193,6,"Dragoslav Sumarac"
"536","67646688",2265220158,4068193,5,"Mihailo Lazarevic"
"537","67646688",2336555948,4068193,2,"Tatjana Lazovic"
"538","67646688",2481094644,4068193,7,"Zoran Golubovic"
"539","68506919",2169591756,4068193,1,"B. M. Obradović"
"540","68727214",1814143310,122534668,1,"Franco Sotte"
"541","71113861",2237902517,4068193,2,"Zoran Marjanović"
"542","71113861",2496375111,4068193,1,"Srdja Bjeladinović"
"543","71217243",2471647438,1313323035,4,"G. A. Buznikov"
"544","71569663",2805492935,NA,1,"Milan M. Ćirković"
"545","71624805",2043819553,4068193,1,"Darko Vasiljević"
"546","71686876",2113321316,4068193,2,"Vesna Borka Jovanović"
"547","71686876",2798036945,4068193,1,"Ivan Radović"
"548","71711603",109119876,4068193,1,"Ranko Bugarski"
"549","71825722",2232522183,4068193,3,"D. Popović"
"550","71825722",2686769639,4068193,1,"R. Tomović"
"551","71825722",2730550677,4068193,2,"S. Turajlić"
"552","71964394",2636822187,NA,1,"B. B. Mršulja"
"553","71964394",2680511082,NA,2,"B. M. Djuričić"
"554","72136125",280745681,4068193,4,"Uroš Đurić"
"555","72136125",2134473808,4068193,5,"Miloš Marjanović"
"556","72136125",2466093324,4068193,1,"Biljana Abolmasov"
"557","72180956",2089796835,4068193,2,"Miodrag K. Pavicevic"
"558","72215898",1519722204,4068193,1,"Mirjana Djorić"
"559","72822265",2633952105,NA,2,"Dušan Kićević"
"560","72822265",2647475989,NA,3,"Mirjana Mitkov"
"561","72822265",2667594710,NA,1,"Dragana Janković"
"562","72971094",2009012824,4068193,1,"Boško S. Jovanović"
"563","72990541",846629893,4068193,4,"D. Ljubisavljević"
"564","73046149",2108740130,199691007,4,"Alfredo José Barreto Luiz"
"565","73745287",2485587054,134560555,1,"Vincent Vidal"
"566","74591704",2076119842,NA,3,"Rados Gajic"
"567","74764034",2703016711,4068193,1,"S. Duletic-Lausevic"
"568","74933245",1902650287,4068193,1,"Voja Radovanovic"
"569","75547305",2798413978,4068193,3,"A. Vencl"
"570","75547305",2799039728,4068193,1,"A. Rac"
"571","75584300",703252207,4068193,1,"Aleksandar Saljnikov"
"572","75584300",2285074254,4068193,5,"Dorde kozić"
"573","75611924",458746472,NA,3,"Petar M. Seferović"
"574","75611924",2799647861,NA,2,"Arsen D. Ristić"
"575","75618189",1984454093,4068193,1,"D. S. Mitrinović"
"576","75626703",179972311,4068193,4,"Vladimir Slavnić"
"577","75626703",2036559863,4068193,5,"Antun Balaž"
"578","75626703",2117998577,4068193,2,"Aleksandar Jović"
"579","75626703",2198686762,4068193,1,"Miloš Nikolić"
"580","75626703",2500532184,4068193,3,"Josip Jakić"
"581","75812872",2637660406,4068193,1,"Đ. Koruga"
"582","75825376",2030447530,4068193,2,"Igor Hut"
"583","76040913",2500172124,4068193,2,"Miomir G. Pavlović"
"584","76040913",2574298663,4068193,1,"Konstantin I. Popov"
"585","76171613",2162836879,NA,2,"Dalziza de Oliveira"
"586","77247876",691038414,4068193,1,"Dragan V. Redzic"
"587","77578846",2076540367,NA,2,"Aleksandar Peric"
"588","77578846",2174260795,NA,1,"Ilija Plecas"
"589","77578846",2665978591,NA,4,"A. M. Kostadinovic"
"590","77578846",2708947482,NA,3,"J. D. Drljaca"
"591","77633977",2008459785,4068193,1,"Darko Brodić"
"592","77633977",2090454009,4068193,3,"Dejan Tanikić"
"593","78045220",2423913009,NA,1,"Rm Capillas Pérez"
"594","79407965",2762562592,NA,1,"Mark Clement"
"595","79441950",2919788828,NA,1,"Augusto Sagnotti"
"596","80117205",1542139940,4068193,2,"Nikola Tomaševic"
"597","80117205",2006480665,4068193,1,"Mladen Stanojevic"
"598","80117205",2311599773,4068193,3,"Sanja Vraneš"
"599","80442429",1998324464,4068193,1,"Vladan Devedzic"
"600","80626923",2809859805,NA,6,"Grigorievich Derkach"
"601","82487271",2482478423,4068193,1,"Ana Tuba"
"602","82487271",2499968893,159365519,2,"Jovo Arezina"
"603","82508493",2280127634,4068193,2,"Zoran Jovanovic"
"604","82508493",2403100888,4068193,1,"Dragan Milicev"
"605","82790684",86994171,NA,3,"Nadezda Stanarevic"
"606","82790684",2303484734,NA,1,"Milan Tuba"
"607","82790684",2643473635,NA,2,"Nebojsa Bacanin"
"608","82979446",1965025121,4068193,1,"Jelena Jocković"
"609","83536455",1910867607,NA,1,"A. Bogojevic"
"610","83536455",2633990643,NA,2,"B. Sazdovic"
"611","83620088",2619059424,NA,1,"M. S. Dimitrijevic"
"612","83706748",2635995095,NA,3,"N. Konjevic"
"613","83706748",2643826604,NA,4,"M. M. Kuraica"
"614","83819162",2346006679,4068193,1,"M. Milan"
"615","83819162",2346269958,4068193,2,"V. Nedeljko"
"616","83950999",729189293,NA,1,"M. Michel Petrovitch"
"617","84031231",696273465,NA,4,"Miroslava Jašović-Gašić"
"618","84031231",2075938916,NA,3,"Srdjan Milovanović"
"619","84031231",2303126153,NA,1,"Aleksandar A. Jovanović"
"620","84221256",2642486089,4068193,3,"T Ast"
"621","84221256",2662667459,4068193,1,"M Ristic"
"622","84275435",1833694699,4068193,2,"Ljiljana Damjanović"
"623","84275435",2311887142,4068193,1,"Vesna Rakić"
"624","84319734",2031995227,1338511612,3,"Zoran Ognjanović"
"625","84319734",2136865961,4068193,2,"Aleksandar Perović"
"626","84319734",2467524103,4068193,1,"Dragan Doder"
"627","84369268",2655980231,4068193,1,"Vuk Radovic"
"628","84503305",2572899599,4068193,2,"Milka L. Avramov-ivić"
"629","84503305",2752133214,4068193,1,"Radoslav R. Adžić"
"630","84609682",2136865961,4068193,3,"Aleksandar Perović"
"631","84640780",2238852124,4068193,1,"Dragoslav Šumarac"
"632","84931909",2504168739,NA,2,"Bernabe Jurado Gamez"
"633","85322992",2055861237,4068193,1,"Dragica Vujadinović"
"634","85513179",124182945,4068193,1,"Slobodan N. Vukosavic"
"635","85658814",1984454093,4068193,1,"D. S. Mitrinović"
"636","85735784",1839933785,NA,1,"Milovan Šuvakov"
"637","85735784",2485977555,NA,2,"Srdjan Marjanović"
"638","85807580",2677318355,NA,2,"G. N. Jovanovic"
"639","85883877",2091825434,4068193,3,"Radomir Crkvenjakov"
"640","85883877",2120198053,4068193,2,"Ana Savić"
"641","86014375",2079978270,4068193,1,"Zoran Nikić"
"642","86824626",91530389,4068193,1,"Predrag Janičić"
"643","86833903",1991827539,4068193,2,"Žarko Stevanović"
"644","86833903",2014563702,4068193,3,"Borislav Grubor"
"645","86833903",2106467963,94179979,1,"Maja Đurović Petrović"
"646","87383453",2642810929,4068193,1,"A. Tarasjev"
"647","87700688",4056719,NA,1,"Milan M. Ćirković"
"648","87837745",2674718554,861853513,2,"Stefano David"
"649","88142860",2396097976,NA,2,"D. Sijacki"
"650","88377583",1889998885,892085820,2,"Vidoje Moračanin"
"651","88377583",2074681976,892085820,1,"Nebojša Denić"
"652","88377583",2135908152,892085820,3,"Momir Milić"
"653","88396160",2043819553,4068193,1,"Darko Vasiljević"
"654","88460318",2470469451,4068193,3,"B. J. Mršulja"
"655","88475895",2554388767,4068193,2,"Dejana Dimitrijević"
"656","88675427",819207777,4068193,3,"Viktor A. Nedovic"
"657","88675427",1975370657,4068193,1,"Branko M. Bugarski"
"658","88675427",2051775800,4068193,2,"Bojana Obradovic"
"659","88679591",1980390374,NA,1,"K. Dosen"
"660","88806414",1790390143,4068193,1,"Dragutin Lj. Debeljković"
"661","88806414",2207776962,4068193,4,"Đuro Koruga"
"662","88806414",2345983130,4068193,3,"Lidija Matija"
"663","89999417",2239840081,889315371,1,"Zoran Simonovic"
"664","90166501",1632364701,NA,2,"Miomir Vukobratovic"
"665","90166501",2136636686,NA,1,"Dusko Katic"
"666","91102320",2137708568,NA,1,"M. TošIć"
"667","91102320",2436127571,NA,2,"D. VilotiĆ"
"668","91199259",2437706037,NA,1,"Mihailo Marković"
"669","91353456",1669315792,4068193,1,"Goran B. Sretenović"
"670","91498469",1989337360,4068193,2,"Marija Gavrović-Jankulović"
"671","91498469",2030838337,4068193,1,"Tanja Ćirković Veličković"
"672","92226669",2293638076,NA,2,"Dijana Kršić"
"673","92226669",2645076933,NA,1,"Slobodan Aćimović"
"674","93122438",1976252299,4068193,2,"Ksenija Radotić"
"675","95412377",1549957067,NA,3,"Dejan Zecevic"
"676","95460553",2720687763,NA,2,"Ariel Bello"
"677","96306308",2618078850,NA,1,"M.R. DjuriŠIĆ"
"678","96306308",2628807497,NA,3,"P.R. Andjus"
"679","96306308",2639855715,NA,4,"D. Vučelić"
"680","96494061",2239734924,NA,2,"Z. Lj. Petrović"
"681","96812221",192624982,4068193,3,"Milica Prostran"
"682","96812221",2172807978,4068193,2,"Miroslav Radenković"
"683","96812221",2684663795,4068193,1,"Leposava Grbović"
"684","97171935",1984454093,4068193,1,"D. S. Mitrinović"
"685","97272912",2006880221,4068193,1,"Oleg Odalović"
"686","97411356",2656777060,NA,3,"Miodrag Lazic"
"687","97411356",2662829505,NA,2,"Vinka Vukotic"
"688","97411356",2697463785,NA,4,"Natasa Savic"
"689","97411356",2707913956,NA,1,"Slavisa Savic"
"690","97483462",1984454093,4068193,1,"D. S. Mitrinović"
"691","97684255",1989337360,4068193,2,"Marija Gavrović-Jankulović"
"692","97684255",2030838337,4068193,1,"Tanja Ćirković Veličković"
"693","97743028",2090284734,4068193,2,"Biljana Antonijević"
"694","97743028",2113412119,4068193,3,"Dragica Brkić"
"695","97824720",2683541797,NA,1,"B. M. Djuričić"
"696","97824720",2685547027,NA,2,"B. B. Mršulja"
"697","98412769",124182945,4068193,1,"Slobodan N. Vukosavic"
"698","98448360",124182945,4068193,1,"Slobodan N. Vukosavic"
"699","98472059",1968935570,4068193,3,"Radoslav K. Andjus"
"700","98714740",2113802512,861853513,2,"Giuseppe De Giacomo"
"701","98972852",2618085520,861853513,1,"Damir Becirevic"
"702","99132503",2298628364,4068193,3,"Dragana Jankovic Ilic"
"703","99132503",2638150316,NA,2,"Luka C. Popovic"
"704","99132503",2777731193,NA,1,"Milan S. Dimitrijevic"
"705","99204041",1632364701,NA,2,"Miomir Vukobratovic"
"706","99204041",2136636686,NA,1,"Dusko Katic"
"707","99406374",1136680475,4068193,3,"Jelena Smiljanić"
"708","99406374",1966940296,4068193,2,"Milan Žeželj"
"709","99406374",2115406662,4068193,1,"Igor Stanković"
"710","99406374",2244208046,4068193,4,"Aleksandar Belić"
"711","100181153",2563215968,NA,1,"Rajko Tomović"
"712","100245135",2147004743,NA,1,"Živana Laća"
"713","100245135",2579298830,NA,4,"Slavka Morić-Petrović"
"714","100245135",2644014508,NA,2,"Marklena Ivanović"
"715","100245135",2645313701,NA,3,"Vesna Dramušić"
"716","100270686",2466624304,861853513,4,"C. Castellani"
"717","101328791",707533572,4068193,1,"N Krstajić"
"718","101328791",2040867601,4068193,3,"B Grgur"
"719","101328791",2133089120,4068193,2,"M Popović"
"720","101328791",2679421757,4068193,4,"M Vojnović"
"721","101328791",2704952002,4068193,5,"D Šepa"
"722","101353986",2464039540,NA,3,"Ljubomir Nedeljkovic"
"723","101353986",2670992760,NA,2,"Mile Djurdjevic"
"724","101370524",2650792860,NA,2,"J.J. Raicevic"
"725","101399237",734737378,4068193,1,"Aleksandar Marinković"
"726","101399237",2106540003,4068193,2,"Nenad Zrnić"
"727","101399237",2479931754,4068193,4,"Milan Vulićević"
"728","101567653",2053064798,4068193,2,"Tamara Popović"
"729","101567653",2066533696,4068193,4,"Aleksandra Arsić"
"730","101590516",2111272692,4068193,1,"Sladjana B. Novaković"
"731","101590516",2286869388,4068193,5,"Goran A. Bogdanović"
"732","101869735",2553610860,1312192358,1,"D.M. Vela¿evi¿"
"733","101916077",2572096919,NA,3,"Svetlana Strbac"
"734","101916077",2630480571,NA,1,"Slobodanka Djenic"
"735","101916077",2684824373,NA,2,"Jelena Mitic"
"736","102270797",1519722204,4068193,1,"Mirjana Djorić"
"737","102441603",2072780053,4068193,2,"Živorad Čeković"
"738","102441603",2088269858,4068193,1,"Mihailo Lj. Mihailović"
"739","102441603",2108687518,4068193,3,"Ljubinka Lorenc"
"740","102463434",2005309685,4068193,2,"Branka Kostic"
"741","102463434",2139050040,4068193,5,"Srdjan Milosavljevic"
"742","102463434",2163363208,4068193,1,"Aleksandar Nikolic"
"743","102463434",2205451572,4068193,3,"Maja Markovic"
"744","102463434",2645803110,4068193,4,"Sasa Minic"
"745","102483449",341299672,NA,2,"Veljko Potkonjak"
"746","102527427",2028447639,4068193,1,"G. Branković"
"747","102648578",2068253899,NA,3,"Danica Grujicic"
"748","102749074",2685158573,4068193,2,"Viktor N. Saljnikov"
"749","102979091",265021879,4068193,2,"Ivana Pantelic"
"750","102979091",2147142478,4068193,1,"Milica Lukic"
"751","102979091",2171788850,4068193,5,"Miroslav Savic"
"752","102979091",2196378286,4068193,6,"Snezana Savic"
"753","103140967",1079130773,4068193,1,"Zoran Babovic"
"754","103140967",2061517101,4068193,2,"Veljko Milutinovic"
"755","103152024",2661640109,NA,3,"M. Pesic"
"756","103152024",2789887687,4068193,2,"D. Popovic"
"757","103382521",2496184873,4068193,2,"Z. Stevanovic"
"758","103438717",30391596,NA,1,"Raymond Puillet"
"759","104549230",1765460268,4068193,4,"Vladimir Djurdjević"
"760","104549230",2250335509,4068193,2,"Ivana Tošić"
"761","104549230",2430049648,4068193,3,"Borivoj Rajković"
"762","105067761",2062899767,4068193,2,"Dragana Lakić"
"763","105067761",2186603785,4068193,1,"Jelena Parojčić"
"764","105077592",2192115785,4068193,1,"Danilo Vukovic"
"765","105161677",151753284,NA,2,"M. D. Dramićanin"
"766","105161677",1975067223,NA,1,"M. I. Čomor"
"767","105161677",2618141153,NA,3,"Z. Rakočević"
"768","105161677",2688474931,NA,4,"S. Zec"
"769","105161677",2917636820,NA,5,"J. M. Nedeljković"
"770","105771887",2645961988,NA,9,"Ivana Savic"
"771","105771887",2748219965,NA,8,"I. M. Bradaric"
"772","105830294",2178830681,NA,2,"Ljiljana Karanovic"
"773","106352850",2225859101,4068193,3,"D. Grubišić"
"774","106352850",2321111850,4068193,4,"M. Nešković"
"775","106352850",2719976300,4068193,1,"L. Ćulafić"
"776","106391325",2485890067,4068193,1,"V. Šijačkić-Žeravčić"
"777","106391325",2702327925,4068193,3,"S. Sedmak"
"778","106391325",2716639292,4068193,2,"A. Sedmak"
"779","106391325",2723515974,NA,4,"M. Radulović"
"780","106455474",2323087136,4068193,2,"R. Živanović"
"781","106455474",2327470658,4068193,3,"T. Stevanović-Janežsć"
"782","106455474",2423714684,4068193,1,"M. Jaić"
"783","106455474",2716470184,4068193,4,"A. Dekanski"
"784","106484798",2626159879,NA,2,"Michel Poulain"
"785","108335575",2081780348,4068193,1,"Danimir Mandic"
"786","108373093",2426599790,4068193,1,"Dragan M. Mitrović"
"787","108642030",2146106772,4068193,1,"Milosav Ognjanović"
"788","108642030",2165046214,4068193,2,"Miloš Ristić"
"789","108642030",2172336440,4068193,3,"Sanja Vasin"
"790","108645827",1519722204,4068193,1,"Mirjana Djorić"
"791","108822404",2555726299,NA,2,"S. Shiler-Marinkovic"
"792","108822404",2717540700,NA,1,"L. Mojovic"
"793","109111430",697066021,NA,1,"Ivan Stosic"
"794","109111430",2149153651,NA,2,"Drasko Nikolic"
"795","109111430",2799012134,NA,3,"Aleksandar Zdravkovic"
"796","109119039",2006480665,NA,1,"Mladen Stanojevic"
"797","109119039",2311599773,NA,2,"Sanja Vranes"
"798","109264395",418763960,4068193,2,"K. Milekic"
"799","109264395",1849468398,4068193,9,"A.N. Neskovic"
"800","109264395",1912422810,4068193,3,"A. Vlahovic Stipac"
"801","109264395",2019621713,4068193,8,"P. Milicevic"
"802","109264395",2079867175,4068193,7,"A. Aleksic"
"803","109264395",2097298604,4068193,1,"I. Stankovic"
"804","109264395",2101866811,4068193,5,"M. Panic"
"805","109264395",2127196691,4068193,4,"B. Putnikovic"
"806","109264395",2594123350,4068193,6,"R. Vidakovic"
"807","109447516",2024507535,NA,1,"Aleksandar I. Ribić"
"808","109447516",2041376545,4068193,2,"Miroslav R. Mataušek"
"809","109854679",2710832473,161046081,1,"G. Jikia"
"810","110268192",2113802512,861853513,2,"Giuseppe De Giacomo"
"811","110829044",2113925866,199691007,3,"Ademir Francisco Girotto"
"812","111892541",2411912609,NA,4,"J. Vuković"
"813","111892541",2438553236,NA,3,"B. Jakupi"
"814","111892541",2804064970,NA,5,"D. Miočinovič"
"815","111892541",2804269075,NA,1,"Ž. Todorović"
"816","111892541",2804766452,NA,2,"R. Antanasijević"
"817","112071656",2719871893,NA,1,"Nadezda Stanarevic"
"818","112320640",2012999687,861853513,2,"Doretta Vivona"
"819","112882238",2052820547,NA,6,"Miodrag Ostojic"
"820","112975574",729189293,NA,1,"Michel Petrovitch"
"821","113864509",2652156176,4068193,1,"S. Nikolić"
"822","113864509",2652156176,66862912,1,"S. Nikolić"
"823","114128214",1224555303,NA,3,"Vladimir Lazarevic"
"824","114128214",2165902160,NA,2,"Milorad Pavlovic"
"825","114128214",2420446036,NA,1,"Gradimir Jankovic"
"826","114128214",2714277804,1338511612,4,"Djordje Vukomanovic"
"827","114275905",816125711,NA,1,"Oumarou Hamani"
"828","115120861",2215798233,4068193,1,"Slobodan M. Marković"
"829","115125740",362196844,4068193,1,"Radivoje M. Prodanovic"
"830","115125740",399224726,NA,2,"Nenad B. Milosavic"
"831","115125740",2006514103,4068193,5,"Zoran Vujcic"
"832","115125740",2030838337,4068193,4,"Tanja Cirkovic Velickovic"
"833","115125740",2049916173,4068193,3,"Dusan M. Sladic"
"834","115329481",2322789543,NA,1,"D.B. Arnautovic"
"835","115340221",703252207,4068193,1,"Aleksandar Saljnikov"
"836","115340221",2285074254,4068193,4,"Dorde Kozic"
"837","115640479",1352661367,4068193,1,"Ivona Brajevic"
"838","115640479",2284475641,NA,3,"Milos Subotic"
"839","115640479",2303484734,NA,2,"Milan Tuba"
"840","115663749",2051775800,4068193,1,"Bojana Obradovic"
"841","117804436",2535699595,4068193,4,"Maneska R"
"842","117907772",819207777,4068193,1,"Viktor A. Nedovic"
"843","117907772",2051775800,4068193,2,"Bojana Obradovic"
"844","117907772",2578624882,4068193,3,"Ida Leskosek-Cukalovic"
"845","117934934",1519722204,4068193,1,"Mirjana Djorić"
"846","117942809",2834762243,4068193,4,"B. Djuricic"
"847","118130009",2019988843,4068193,1,"Slavoljub Lj. Vitorović"
"848","118175377",1994543984,4068193,5,"Valentina Janev"
"849","118175377",2199021751,4068193,1,"Mirjana Stojilović"
"850","118175377",2311599773,4068193,6,"Sanja Vraneš"
"851","118175377",2483550873,4068193,4,"Ana Vidosavljević"
"852","118210125",1237859792,4068193,1,"Jovan Dj. Golic"
"853","118495731",2147795100,4068193,1,"Marija Milanović"
"854","118516098",2017347881,NA,1,"Pierre Bolley"
"855","119028128",2492415602,NA,2,"Sára Maria Chalfoun de Souza"
"856","120007516",2224986796,4068193,1,"Zoran G. Cerovic"
"857","120102271",2479413185,4068193,1,"Nada I. Djuranović-Miličić"
"858","120117406",2069332266,4068193,5,"Natalija Kosanović-Jaković"
"859","120117406",2119792897,4068193,4,"Aleksandra Radosavljević"
"860","120117406",2145449816,4068193,1,"Emina Čolak"
"861","120117406",2316886618,4068193,2,"Nada Majkić-Singh"
"862","120117406",2793201174,4068193,3,"Lepša Žorić"
"863","120125775",2303484734,159365519,1,"Milan Tuba"
"864","120238250",1994543984,10572248,1,"Valentina Janev"
"865","120238250",2291147569,NA,2,"Ana Dokic"
"866","120238250",2291971527,10572248,3,"Marija Minic"
"867","120238250",2311599773,10572248,4,"Sanja Vranes"
"868","120383544",2422156540,4068193,1,"Dejan Ljubisavljevic"
"869","120495703",1772969484,4068193,3,"Čedomir A. Maluckov"
"870","120495703",2008459785,4068193,1,"Darko Brodić"
"871","120513914",221454253,98285908,9,"Hiromi Rakugi"
"872","120667651",2477092653,4068193,3,"S. Cvejanovic"
"873","120819414",2146106772,4068193,1,"Milosav Ognjanovic"
"874","120889833",2476917505,4068193,1,"D. M. Todorovic"
"875","120889833",2685619124,4068193,4,"T. Grozdic"
"876","121210075",2033361308,NA,1,"Milan Stanojevic"
"877","121210075",2036487567,NA,2,"Mirko Vujoševic"
"878","121712263",2024368380,NA,2,"V. ĆiriĆ"
"879","121712263",2505948181,NA,1,"M. VuškoviĆ"
"880","121964340",1585346571,19894307,1,"Didier Delignières"
"881","122207971",426899807,NA,1,"V. Radosavijevic"
"882","122771083",2310333697,NA,8,"D Cvetkovic"
"883","122771083",2435799310,NA,6,"N Aleksic"
"884","122771083",2481716936,NA,9,"M Velinovic"
"885","122771083",2513073940,NA,5,"D Terzic"
"886","122771083",2513667768,NA,3,"A Djordjevic"
"887","122771083",2517355444,NA,4,"M Cubrilo"
"888","122771083",2538364120,NA,10,"M Ristic"
"889","122771083",2688069404,NA,1,"V Jovicic"
"890","122771083",2700839509,NA,7,"M Matkovic"
"891","122771083",2767351421,NA,2,"S Putnik"
"892","122799014",2522784712,NA,9,"V. Popovic"
"893","122874891",2439743630,NA,3,"M. S. Dunjić"
"894","123063176",2502357663,NA,3,"D. Grubišić"
"895","123063176",2577412662,NA,2,"N. Kovačević"
"896","123063176",2657535092,NA,1,"L. Sajc"
"897","123089114",2137034993,4068193,1,"V. M. Minić"
"898","123509180",2647751795,NA,5,"Francesco Romeo"
"899","123872187",2278393788,NA,3,"Wilson Barbosa"
"900","124365844",1216638047,4068193,4,"Nebojša Gnjatović"
"901","124365844",1515218925,4068193,5,"Bojan Međo"
"902","124365844",2076166920,4068193,1,"Marko Rakin"
"903","124365844",2102344789,4068193,2,"Miodrag Arsić"
"904","124365844",2243138291,4068193,3,"Srđan Bošnjak"
"905","124425558",670318747,4068193,1,"Dušan Teodorovič"
"906","124425558",2218333087,4068193,2,"Katarina Vukadinovič"
"907","124507799",2038190140,4068193,2,"R. Grujic"
"908","124507799",2224656195,4068193,1,"V. D. Stankovic"
"909","124658335",1930121498,4068193,5,"Stoimir Kolarević"
"910","124658335",1932685631,4068193,8,"Margareta Kračun-Kolarević"
"911","124658335",1989235828,4068193,9,"Jelena Knežević-Vukčević"
"912","124658335",2014918076,4068193,12,"Branka Vuković-Gačić"
"913","124658335",2025489402,4068193,7,"Jelena Tomović"
"914","124658335",2165664267,4068193,11,"Zoran Gačić"
"915","124658335",2302451700,4068193,10,"Momir Paunović"
"916","124658335",2692445178,4068193,6,"Karolina Sunjog"
"917","124796521",2678823880,4068193,2,"S. V. Ribnikar"
"918","124809367",2654477581,NA,5,"J Alonso"
"919","125764749",1519722204,4068193,1,"Mirjana Djorić"
"920","126145280",652908250,NA,3,"S. Zec"
"921","126145280",1970143472,NA,4,"S. Drmanic"
"922","126145280",2073792547,NA,1,"R. Petrovic"
"923","126145280",2671144517,NA,2,"D. J. Janackovic"
"924","126145280",2709746618,NA,5,"Lj. Kostic-Gvozdenovic"
"925","126578007",2294686699,NA,5,"S. Simović"
"926","126578007",2432361538,NA,3,"M. Primorac"
"927","126578007",2722288443,NA,2,"J. Milić"
"928","126578007",2919252902,NA,1,"L. J. Tasić"
"929","126578007",2920004922,NA,4,"M. Stupar"
"930","126619934",2645350575,NA,1,"Jelenka Savkovic-Stevanovic"
"931","126846894",2252009651,4068193,1,"S.B. Marinković"
"932","126846894",2604159747,4068193,3,"I. Ignjatović"
"933","126996452",1983998837,NA,3,"Slavenka Jankovic"
"934","126996452",2566870121,NA,2,"Ziva Vukovic"
"935","127012340",2499668067,4068193,1,"K. Vitorovic Pfendt"
"936","127070520",2232522183,4068193,4,"D.B. Popovic"
"937","127070520",2232522183,891191580,4,"D.B. Popovic"
"938","127070520",2825600245,NA,2,"G. Bijelic"
"939","127320540",1768114609,4068193,3,"R. Tomovic"
